Epoch,Loss
1,248.85060631510416
2,197.77167353515625
3,189.97448017578125
4,177.01509850260416
5,159.10259568684896
6,144.04543025716146
7,137.65104583333334
8,133.05307322591145
9,128.0059241373698
10,124.25850164388021
11,121.31758743489583
12,119.41549742838542
13,117.98196267903646
14,116.6872654296875
15,115.33613994140624
16,113.71878022460938
17,112.23291455078125
18,111.06209371744792
19,110.04218221028646
20,109.32551048177083
21,108.70862076822917
22,108.22356979166666
23,107.55159345703125
24,107.14082954101562
25,106.7378578938802
26,106.3894581217448
27,105.95607827148437
28,105.64542462565105
29,105.23580553385416
30,105.06539010416667
31,104.79382381184895
32,104.4011111328125
33,104.25521276041667
34,103.98213862304688
35,103.7661263671875
36,103.61320690104166
37,103.29700310872396
38,103.06122400716146
39,102.96612789713542
40,102.80529265950521
41,102.59544798177083
42,102.47645424804688
43,102.25436416015626
44,102.09071534830728
45,101.95531741536459
46,101.81281822916667
47,101.72947654622396
48,101.60219602864584
49,101.4278720703125
50,101.33245703125
51,101.18320686848958
52,101.07276427408854
53,100.91114575195313
54,100.8143501953125
55,100.76225629882812
56,100.6413189453125
57,100.52477286783854
58,100.39224475911459
59,100.32585328776041
60,100.20267322591145
61,100.12645748697916
62,100.02162994791667
63,99.98694565429687
64,99.83943745117188
65,99.83254067382812
66,99.71424052734375
67,99.58719117838541
68,99.51768411458333
69,99.47532947591147
70,99.37686650390626
71,99.28620843098959
72,99.18573509114583
73,99.14387115885417
74,99.08547747395833
75,99.0598171875
76,98.98570013020833
77,98.9119380859375
78,98.81204788411458
79,98.68191137695312
80,98.60571892903646
81,98.61080512695312
82,98.62847571614583
83,98.54771352539062
84,98.45350345052083
85,98.3343892578125
86,98.27070291341145
87,98.21575
88,98.23415416666667
89,98.15890751953125
90,98.07297163085937
91,98.05626404622396
92,97.95047962239583
93,97.92363141276041
94,97.9248184407552
95,97.80760454101562
96,97.82900341796875
97,97.73781671549479
98,97.64935283203125
99,97.64915403645833
100,97.56109498697917
101,97.55780177408855
102,97.51739619140625
103,97.4290720703125
104,97.39983291015625
105,97.36736416015626
106,97.31641157226562
107,97.3431833984375
108,97.2687782063802
109,97.17503022460937
110,97.12957200520833
111,97.09179721679688
112,97.03895146484375
113,97.01926873372396
114,97.01106305338541
115,96.99635458984375
116,96.94770115559896
117,96.87123421223959
118,96.80613190104167
119,96.74588486328125
120,96.78172708333334
121,96.73800869140625
122,96.70127420247395
123,96.69962102864584
124,96.61691637369792
125,96.47044671223958
126,96.50210387369792
127,96.51352784830729
128,96.47274664713542
129,96.4587545735677
130,96.39462749023437
131,96.38542807617188
132,96.360387890625
133,96.30708842773437
134,96.3065116373698
135,96.23269466145834
136,96.19340747070312
137,96.15447348632813
138,96.14754861653645
139,96.162666015625
140,96.11575060221354
141,96.09803375651042
142,96.05918282877604
143,96.00833712565104
144,95.98860817057292
145,95.98440279947917
146,95.95920686848959
147,95.87435003255209
148,95.91107239583333
149,95.83962693684896
150,95.80930200195313
151,95.80347252604167
152,95.73657799479167
153,95.71655690104167
154,95.71994028320313
155,95.68968328450521
156,95.64731533203125
157,95.71457218424479
158,95.61793229166666
159,95.56033203125
160,95.58730634765625
161,95.54777726236979
162,95.55670159505209
163,95.52489820963541
164,95.48633854166667
165,95.43602197265625
166,95.41275496419271
167,95.36734182942709
168,95.36200838216146
169,95.41561484375
170,95.33715048828125
171,95.2536534016927
172,95.29006142578125
173,95.22746966145833
174,95.23453064778646
175,95.223954296875
176,95.20936277669271
177,95.15349129231771
178,95.1445782063802
179,95.14090911458334
180,95.09135411783855
181,95.1300685546875
182,95.0844873860677
183,95.01244051106771
184,94.97626896158854
185,94.96627568359375
186,94.98048610026042
187,94.94995006510416
188,95.00513002929688
189,94.91683193359376
190,94.90734425455729
191,94.7813538248698
192,94.87384313151041
193,94.87444943033854
194,94.890693359375
195,94.77978727213542
196,94.79482163085937
197,94.80594348958333
198,94.75146697591146
199,94.72903435872396
