Epoch,Loss
1,314.1717941080729
2,232.4518240559896
3,219.9882080078125
4,208.3418739908854
5,195.243330859375
6,180.5874040690104
7,168.79186803385417
8,161.6566280436198
9,154.4832988769531
10,148.6103492513021
11,143.6637885904948
12,139.87643846028647
13,136.62784817708334
14,133.59413430989582
15,130.59033037109376
16,127.89861243489584
17,125.65878999023437
18,123.77242224934896
19,122.13960740559895
20,120.6538404296875
21,119.40855439453125
22,118.17744482421875
23,117.15730854492188
24,116.18975893554688
25,115.2731666015625
26,114.42566274414062
27,113.68210872395834
28,113.00082682291666
29,112.320708203125
30,111.705573828125
31,111.182545703125
32,110.62758776041667
33,110.093457421875
34,109.67916713867187
35,109.28532465820312
36,108.80537622070312
37,108.40588577473959
38,108.05368668619792
39,107.69359739583334
40,107.40396510416667
41,107.022546875
42,106.73783461914063
43,106.42926193033854
44,106.19336614583334
45,105.88921429036458
46,105.63844181315105
47,105.42271373697916
48,105.16361139322916
49,104.94261603190104
50,104.71579907226563
51,104.47064357096355
52,104.315159375
53,104.12117825520833
54,103.89306075846355
55,103.67593989257813
56,103.4966921875
57,103.37949947916667
58,103.14499370117187
59,102.96598528645833
60,102.82673727213542
61,102.66452180989583
62,102.5294345703125
63,102.39951326497396
64,102.22152197265625
65,102.07092731119792
66,101.92755986328125
67,101.80418544921875
68,101.64095192057292
69,101.49320411783854
70,101.36183492838542
71,101.24514248046874
72,101.18071560872396
73,101.04619194335937
74,100.90292644856771
75,100.77449573567708
76,100.66468208007812
77,100.55278719075521
78,100.44440167643229
79,100.32329700520833
80,100.21294916992187
81,100.13950836588542
82,99.98514972330729
83,99.87933286132812
84,99.78185467122395
85,99.70041253255208
86,99.62151813151041
87,99.49523126627604
88,99.43095940755208
89,99.33539244791666
90,99.21827473958334
91,99.16422698567709
92,99.03003141276042
93,98.9981779296875
94,98.87557078450521
95,98.82141595052083
96,98.74426578776041
97,98.61674443359375
98,98.56951967773438
99,98.48826692708333
100,98.38000706380208
101,98.28798277994791
102,98.23145934244792
103,98.15387913411459
104,98.0712399576823
105,97.99360328776042
106,97.92348100585937
107,97.85374560546875
108,97.7899796875
109,97.73121263020833
110,97.62011840820313
111,97.56558766276042
112,97.47796399739583
113,97.39394819335938
114,97.39356233723959
115,97.32711401367187
116,97.21695071614583
117,97.15803575846354
118,97.11087890625
119,97.06447610677084
120,96.97988538411458
121,96.94518390299478
122,96.87006585286458
123,96.78285418294271
124,96.73762830403646
125,96.7026572265625
126,96.67402428385417
127,96.56181650390624
128,96.5130752766927
129,96.47353665364584
130,96.38288968098958
131,96.32293037109375
132,96.3136713704427
133,96.22908059895833
134,96.20993391927084
135,96.12579000651041
136,96.1294927734375
137,96.03406580403646
138,95.97837615559895
139,95.92615620117188
