Epoch,Loss
117,93.50257534179687
118,93.40661967773437
119,93.40836665039062
120,93.34344236653646
121,93.3536370279948
122,93.251019140625
123,93.26386598307292
124,93.1998665201823
125,93.12830670572917
126,93.11466902669271
127,93.08655561523437
128,93.01255559895833
129,92.9707921875
130,92.964798828125
131,92.92605802408855
132,92.84094212239583
133,92.83691383463541
134,92.85453251953125
135,92.79689892578125
136,92.76750476888022
137,92.74388528645834
138,92.67336552734375
139,92.62757423502605
140,92.6099791015625
141,92.646844140625
142,92.580799609375
143,92.5687173828125
144,92.49264710286458
145,92.47148141276041
146,92.45627766927083
147,92.40248128255209
148,92.3431146484375
149,92.29035141601562
150,92.37201861979166
151,92.28074952799479
152,92.26568860677084
153,92.21015797526042
154,92.17325548502605
155,92.15405916341146
156,92.1756548828125
157,92.12388610026042
158,92.081355859375
159,92.08089150390624
160,92.00155517578125
161,91.96903527018229
162,92.00141171875
163,91.9275305826823
164,91.90472202148437
165,91.9365438313802
166,91.880329296875
167,91.88825032552083
168,91.8328095703125
169,91.78166959635416
170,91.77318969726562
171,91.73644114583334
172,91.72947666015625
173,91.74975673828125
174,91.65571276041666
175,91.62921243489583
176,91.62985623372396
177,91.59327220052083
178,91.54640838216146
179,91.53335069986979
180,91.54543439127605
181,91.55345852864583
182,91.46016832682292
183,91.47189228515624
184,91.38270509440105
185,91.44629519856771
186,91.40470237630208
187,91.36833098958333
188,91.38409967447916
189,91.29398012695313
190,91.34264645182292
191,91.33097052408854
192,91.26359601236979
193,91.24788266601563
194,91.24838304036459
195,91.23763671875
196,91.202512109375
197,91.14195572916667
198,91.15409358723959
199,91.13704282226563
200,91.13681977539062
201,91.17028575846354
202,91.01682104492187
203,91.03542955729166
204,91.03000305989583
205,91.0224181640625
206,90.99206580403646
207,90.96583608398437
208,90.97967845052084
209,90.95738323567709
210,90.96248624674479
211,90.90522867838541
212,90.9216103515625
213,90.8741427734375
214,90.86079669596354
215,90.86581705729166
216,90.81885672200521
217,90.77351647135417
218,90.78393728841147
219,90.79043092447917
220,90.7456209798177
221,90.71455571289063
222,90.70915673828125
223,90.67141194661458
224,90.63921354166666
225,90.64076048177084
226,90.69606383463541
227,90.59593198242187
228,90.65635677083333
229,90.58732233072917
230,90.55440865885417
231,90.56299793294271
232,90.56453463541666
233,90.51404518229167
234,90.54724464518229
235,90.50436663411459
236,90.45461201171875
237,90.49761829427084
238,90.5112154296875
239,90.3755486328125
240,90.37110530598959
241,90.40488784179688
242,90.40973196614583
243,90.41466279296876
244,90.3791833984375
245,90.34568110351563
246,90.31084000651042
247,90.34004059244792
248,90.30340208333334
249,90.29177845052084
250,90.23652314453125
251,90.2391658203125
252,90.2357315266927
253,90.20782545572916
254,90.17261424153646
255,90.24057981770834
256,90.17907090657552
257,90.1567008951823
258,90.11089887695313
259,90.13989306640624
260,90.13735727539063
261,90.0562607421875
262,90.1076568359375
263,90.07353325195312
264,90.06451077473959
265,90.06911487630208
266,90.06814440104166
267,89.9897095703125
268,90.03116917317708
269,89.99038678385416
270,89.99971694335937
271,89.97218649088542
272,89.95162018229166
273,89.93163598632813
274,89.92743932291667
275,89.87160533854167
276,89.920101953125
277,89.91071780598958
278,89.84218873697917
279,89.85514262695312
280,89.86329321289062
281,89.81265048828125
282,89.80093369140624
283,89.79545198567709
284,89.82628876953125
285,89.78190323893229
286,89.78883190104166
287,89.7243356608073
288,89.73808986002604
289,89.75769747721354
290,89.7045016438802
291,89.72364899088542
292,89.66741357421876
293,89.72971053059896
294,89.67688413085938
295,89.66880112304688
296,89.64339842122396
297,89.68381285807291
298,89.64377444661459
299,89.60828338216146
