Epoch,Loss
1,278.4370509440104
2,206.07319029947917
3,179.4348234700521
4,156.31445341796876
5,143.44406619466145
6,134.11763767903645
7,127.3966657063802
8,122.6052357421875
9,119.25606774088541
10,116.49356896158854
11,114.24684607747396
12,112.01288413085938
13,110.347145703125
14,108.83303196614584
15,107.6025294921875
16,106.64157916666667
17,105.65517252604167
18,104.80512058919271
19,104.16365974934895
20,103.37741072591146
21,102.84267545572916
22,102.34076448567708
23,101.75469541015624
24,101.36494194335937
25,100.92556728515625
26,100.5601921875
27,100.19396150716146
28,99.76699187825521
29,99.51171261393229
30,99.20162809244792
31,98.88270530598959
32,98.6874799967448
33,98.41356754557292
34,98.06142185872396
35,97.87243665364583
36,97.66849353841145
37,97.51534213867187
38,97.329617578125
39,97.03408470052084
40,96.84522509765625
41,96.64066433919271
42,96.49853435872396
43,96.33933600260417
44,96.20380979817709
45,96.03912166341146
46,95.90066943359375
47,95.71965473632812
48,95.52821826171875
49,95.49172049153646
50,95.31072516276042
51,95.22327734375
52,95.07046057942708
53,94.90233404947917
54,94.80830110677083
55,94.7473010579427
56,94.61625252278645
57,94.4357185546875
58,94.36906295572916
59,94.26516695963542
60,94.12986119791667
61,94.04363816731771
62,93.92894736328125
63,93.88124790039062
64,93.7843978515625
65,93.61741061197917
66,93.64677677408854
67,93.47624554036459
68,93.45007809244791
69,93.3834219889323
70,93.29922771809896
71,93.19200517578125
72,93.12669041341145
73,93.02864392903646
74,92.91727771809896
75,92.9497624186198
76,92.81896388346354
77,92.79995048828125
78,92.70765003255208
79,92.62457202148437
80,92.54979075520833
81,92.50514829101563
82,92.42154708658855
83,92.41591031901042
84,92.34559583333333
85,92.28358631184896
86,92.21793658854166
87,92.17941925455729
88,92.09875063476562
89,92.06886889648437
90,91.99113455403646
91,91.92239645182292
92,91.92362220052084
93,91.86712506510416
94,91.8031957845052
95,91.77155024414063
96,91.67477210286458
97,91.65310706380208
98,91.59517503255208
99,91.68232596028646
100,91.49956038411459
101,90.89019822591146
102,90.73243564453125
103,90.70074951171875
104,90.68499365234375
105,90.67723141276042
106,90.67691826171875
107,90.64369884440104
108,90.65557249348959
109,90.61293310546876
110,90.62293681640625
111,90.6227850748698
112,90.61738258463542
113,90.61146936848958
114,90.62059173177083
115,90.59482418619791
116,90.58135769856771
117,90.59332680664062
118,90.61479384765624
119,90.56820875651042
120,90.58612879231771
121,90.58552688802084
122,90.54583989257813
123,90.56699000651042
124,90.55439329427084
125,90.5636973470052
126,90.53812682291667
127,90.58530104166667
128,90.52946020507812
129,90.53149293619792
130,90.51273763020833
131,90.52659513346354
132,90.51548999023437
133,90.51840055338542
134,90.4919263671875
135,90.50823997395834
136,90.51690862630208
137,90.51109166666667
138,90.47941223958334
139,90.49058712565105
140,90.47432145182292
141,90.46893121744792
142,90.46940569661459
143,90.46337303059896
144,90.46177247721354
145,90.48011856282552
146,90.45695807291666
147,90.4796448079427
148,90.44068313802083
149,90.41350764973959
150,90.43339702148438
151,90.44881284179688
152,90.43709462890625
153,90.42310846354167
154,90.40707571614584
155,90.40540685221355
156,90.42145826822917
157,90.43979331054688
158,90.40194584960938
159,90.3937033203125
160,90.41038946940104
161,90.3960224609375
162,90.38326293945312
163,90.3803393391927
164,90.38059801432291
165,90.38182171223959
166,90.36821095377604
167,90.39610647786458
168,90.37734993489583
169,90.34197416992187
170,90.34789456380209
171,90.35102475585937
172,90.35967965494791
173,90.3398990234375
174,90.33825164388021
175,90.35511354166667
176,90.34545838216145
177,90.30596500651042
178,90.31447244466146
179,90.32926684570313
180,90.3052844563802
181,90.32277423502605
182,90.30353170572917
183,90.31724282226563
184,90.2818087890625
185,90.30916241861979
186,90.30639632161459
187,90.30999072265625
188,90.28712708333333
189,90.28853528645833
190,90.27804993489583
191,90.28310319010417
192,90.2805967936198
193,90.26438881835938
194,90.25973953450521
195,90.26099182942708
196,90.26779150390625
197,90.26218126627604
198,90.25284352213542
199,90.25649233398437
200,90.25526254882813
201,90.20773092447916
202,90.20251844075521
203,90.20903520507812
204,90.20242032877604
205,90.19292587890625
206,90.19682713216146
207,90.17980583496093
208,90.18567024739583
209,90.18799298502604
210,90.17205659179687
211,90.19439059244792
212,90.17551277669271
213,90.168242578125
214,90.17609840494792
215,90.18084282226563
216,90.17739280598958
217,90.16145485026041
218,90.19178668619791
219,90.17826363932292
220,90.17502592773438
221,90.17515582682292
222,90.1700568359375
223,90.18017255859375
224,90.17347679036459
225,90.19648995768229
226,90.16525634765625
227,90.17888629557292
228,90.19293658854167
229,90.20052574869791
230,90.16599111328125
231,90.18869998372396
232,90.16994557291666
233,90.1761921875
234,90.2007996907552
235,90.17599298502604
236,90.21379868164063
237,90.18948860677084
238,90.18387273763021
239,90.16500919596353
240,90.17630372721354
241,90.16708958333334
242,90.172339453125
243,90.17600936686198
244,90.1571751953125
245,90.20167019856771
246,90.15846284179688
247,90.19036040039063
248,90.15691201171875
249,90.1758416015625
250,90.16754921875
251,90.17403115234374
252,90.16485647786459
253,90.16108139648438
254,90.15402887369791
255,90.17346695963542
256,90.18094873046876
257,90.16855408528646
258,90.16318061523438
259,90.17931565755208
260,90.18428756510417
261,90.16388450520833
262,90.19068942057292
263,90.17376075846354
264,90.16602755533854
265,90.19068865559896
266,90.17019328613281
267,90.1756795735677
268,90.16791930338542
269,90.171479296875
270,90.16897526041667
271,90.16350120442708
272,90.17998396809895
273,90.16861080729167
274,90.14976884765625
275,90.16462332356771
276,90.16963548177084
277,90.16131435546875
278,90.16456663411458
279,90.15235442708334
280,90.157484375
281,90.16378043619791
282,90.15835747070312
283,90.1654065266927
284,90.16722625325521
285,90.18055107421876
286,90.16561787109374
287,90.16917706705729
288,90.16486643880208
289,90.17577182617187
290,90.16614013671875
291,90.1605921061198
292,90.17684752604167
